1647475200000,41127.17000000,41487.71000000,40522.27000000,40939.36000000,11795.37264000,1647561599999,482729357.90354710,349045,5587.48360000,228717485.33005740,0
1647561600000,40939.34000000,42350.00000000,40158.68000000,41780.35000000,13961.42045000,1647647999999,572971809.49477440,406607,6653.83166000,273133908.28148400,0
1647648000000,41780.35000000,42415.91000000,41525.90000000,42226.00000000,8038.44642000,1647734399999,336625282.66906870,291576,4007.95980000,167892650.23855630,0
1647734400000,42226.00000000,42304.10000000,40928.78000000,41280.89000000,8886.96623000,1647820799999,369317347.45432880,300121,4179.74673000,173733823.85939100,0
1647820800000,41284.92000000,41556.78000000,40500.00000000,41015.46000000,12543.46104000,1647907199999,515235013.64091860,370360,6220.51761000,255561304.66937160,0
1647907200000,41015.19000000,43390.00000000,40888.00000000,42380.00000000,16261.90483000,1647993599999,690955505.03924030,486180,8101.02149000,344184261.74984390,0
1647993600000,42379.99000000,43028.90000000,41773.00000000,42892.71000000,12676.64376000,1648079999999,535859385.38109120,360257,6173.42926000,261057093.97070590,0
1648080000000,42892.71000000,44240.00000000,42612.86000000,44013.43000000,14951.23061000,1648166399999,648517809.46471400,409092,7404.43603000,321243802.84200920,0
1648166400000,44016.92000000,45104.07000000,43600.00000000,44335.95000000,15071.98467000,1648252799999,669012671.10355930,394225,8011.51522000,355700480.05302760,0
1648252800000,44335.95000000,44809.02000000,44095.76000000,44530.00000000,6791.85605000,1648339199999,301609845.08117220,202643,3534.44830000,156978646.86491390,0
1648339200000,44530.01000000,46966.42000000,44451.76000000,46842.91000000,10853.33790000,1648425599999,493266095.87289310,323389,5853.48203000,266306758.74828680,0
1648425600000,46842.91000000,48220.00000000,46669.34000000,47144.86000000,15902.36786000,1648511999999,753101648.70866160,456737,8031.80613000,380353825.75747440,0
1648512000000,47144.86000000,48117.64000000,46960.00000000,47451.90000000,11527.21716000,1648598399999,548463177.81572220,374692,5534.23796000,263350721.26821120,0
1648598400000,47446.38000000,47707.28000000,46550.46000000,47078.81000000,10271.67868000,1648684799999,484892684.16942570,363025,4999.47179000,236042879.45919100,0
1648684800000,47078.82000000,47619.99000000,45215.70000000,45517.87000000,12657.34147000,1648771199999,588991324.41486740,423904,5910.21206000,275080572.00062430,0
1648771200000,45526.79000000,46735.99000000,44222.00000000,46298.08000000,17284.28682000,1648857599999,785546449.25538610,488764,8396.57201000,381741045.80709120,0
1648857600000,46293.71000000,47231.00000000,45628.99000000,45825.73000000,10992.36297000,1648943999999,510906685.27865980,362539,5292.77731000,246063138.98972470,0
1648944000000,45825.73000000,47444.00000000,45555.50000000,46420.23000000,10065.03186000,1649030399999,467752278.33235050,334046,5165.55352000,240178724.25372450,0
1649030400000,46420.24000000,46894.38000000,45128.67000000,46594.23000000,14010.74522000,1649116799999,644595890.03333610,420400,6968.44790000,320665250.83930330,0
1649116800000,46594.22000000,47200.00000000,45365.30000000,45506.78000000,12113.05051000,1649203199999,560025173.12340400,390180,5991.87811000,277160010.93086580,0
1649203200000,45506.77000000,45525.68000000,43111.00000000,43177.71000000,17505.29946000,1649289599999,778244240.00930940,576138,8775.18784000,390150796.39146090,0
1649289600000,43177.71000000,43905.37000000,42720.01000000,43443.89000000,10915.05044000,1649375999999,474054268.60377330,380220,5183.16999000,225140373.83495300,0
1649376000000,43443.89000000,43976.00000000,42121.00000000,42264.62000000,12373.23526000,1649462399999,534890727.72787920,427326,5680.29080000,245664337.05781550,0
1649462400000,42264.63000000,42816.32000000,42127.11000000,42765.97000000,5144.53207000,1649548799999,218351098.44207800,206963,2436.26904000,103416704.62869110,0
1649548800000,42765.97000000,43426.57000000,41898.00000000,42166.66000000,6258.14738000,1649635199999,267216253.18213240,233941,3058.64794000,130649157.20636720,0
1649635200000,42166.65000000,42419.44000000,39114.34000000,39534.83000000,16832.26077000,1649721599999,688383808.42038730,517581,8084.16660000,330981801.39107230,0
1649721600000,39534.83000000,40698.78000000,39264.82000000,40081.08000000,15774.52713000,1649807999999,631082783.32222750,467354,7987.72971000,319519567.96665190,0
1649808000000,40081.08000000,41563.79000000,39591.91000000,41154.92000000,12357.44291000,1649894399999,501227614.26007900,382843,6292.06247000,255174592.34796390,0
1649894400000,41154.92000000,41496.12000000,39542.73000000,39941.64000000,10829.91168000,1649980799999,439507350.53159230,310824,5317.11027000,215903696.20880410,0
1649980800000,39941.64000000,40882.97000000,39773.18000000,40557.54000000,7070.31431000,1650067199999,284564551.75529480,230948,3558.36076000,143238474.78920010,0
1650067200000,40557.55000000,40718.88000000,40002.00000000,40386.14000000,4634.74565000,1650153599999,187139127.52146840,149846,2227.20882000,89932393.99132540,0
1650153600000,40386.13000000,40600.00000000,39558.82000000,39690.80000000,6142.29864000,1650239999999,247007207.98170920,193866,2904.86680000,116834391.53356380,0
1650240000000,39685.22000000,41100.00000000,38545.17000000,40812.11000000,16732.35892000,1650326399999,664364921.04072720,442505,8366.35662000,332419777.84346650,0
1650326400000,40814.28000000,41784.39000000,40582.41000000,41498.63000000,11727.85851000,1650412799999,482289141.24967220,324903,6016.13679000,247383592.47534560,0
1650412800000,41498.63000000,42200.37000000,40877.55000000,41367.73000000,12320.37943000,1650499199999,511480545.54569570,363858,6096.17355000,253044801.04158260,0
1650499200000,41362.79000000,42985.67000000,39791.29000000,40485.99000000,16346.13949000,1650585599999,681039523.94933730,453108,7995.15826000,333303568.99131180,0
1650585600000,40486.00000000,40799.79000000,39173.60000000,39705.86000000,15383.20316000,1650671999999,616635971.48640830,408914,7832.23023000,313904290.55417740,0
1650672000000,39705.86000000,39985.02000000,39295.54000000,39450.18000000,5213.19275000,1650758399999,206799496.26322580,196133,2392.66332000,94923370.35707030,0
1650758400000,39450.17000000,39947.00000000,38980.00000000,39459.92000000,7082.13306000,1650844799999,280240652.87224590,231556,3380.25676000,133760777.39670810,0
1650844800000,39459.91000000,40617.44000000,38200.00000000,40428.05000000,17649.18560000,1650931199999,692230016.24110660,493156,8975.12685000,352096119.80984630,0
1650931200000,40428.05000000,40788.00000000,37700.02000000,38110.01000000,17554.35016000,1651017599999,689528883.26995340,470317,8407.79194000,330293984.16728080,0
